IDEQUIPAMENT,ALIES,NOM,CATEGORIA,TIPUS_VIA,VIA,SUFIX_VIA,2TIPUS_VIA,2VIA,2SUFIX_VIA,NUM,PIS,PORTA,CPOSTAL,POBLACIO,CODI_MUNICIPI,COMARCA,TELEFON1,TELEFON2,FAX,UTMX,UTMY,LONGITUD,LATITUD,EMAIL,WEB,DATA_MODIFICACIO,PROPIETATS,Georeferència
24595117,ÀREA  ESPORTIVA PTGE. DEL RACÓ,ÀREA  ESPORTIVA PTGE. DEL RACÓ,Esports. Lleure|Instal·lacions esportives|Pista|Esports. Lleure|Instal·lacions esportives|Camp|,," Ptge. del Racó, s/n, Castellnou de Bages",,,,,,,,8251,Castellnou de Bages,80620,Bages,,,,403143000,4632373000,1.833453779,41.837328640,,,07/19/2024 07:32:21 AM,"Enlla�|<a href="" http://equipaments.esport.gencat.cat/ceeree/equipaments/24704"" target=""_blank"">Cens d�equipaments esportius de Catalunya</a>|Espais|1 Camps poliespotius i especialitzats<br/>1 Pistes poliesportives a l'aire lliure<br/>1 Zones d'activitat a l'entorn urbà",POINT (1.8334538 41.83733)
24593761,Complex esportiu municipal,PAVELLÓ MUNICIPAL,Esports. Lleure|Instal·lacions esportives|Rocòdrom|Esports. Lleure|Instal·lacions esportives|Sala|Esports. Lleure|Instal·lacions esportives|Pavelló|Esports. Lleure|Instal·lacions esportives|Pista d'esquaix|,," Ptge. dels Esports, 25, Torelló",,,,,,,,8570,Torelló,82858,Osona,938593200,,,438628000,4654913000,2.258442593,42.043869432,,,07/19/2024 07:33:21 AM,"Enlla�|<a href="" http://equipaments.esport.gencat.cat/ceeree/equipaments/19021"" target=""_blank"">Cens d�equipaments esportius de Catalunya</a>|Espais|1 Pista d'esquaix i ràquetbol<br/>2 Pavelló<br/>2 Rocòdroms i boulders<br/>2 Sales d'activitats i especialitzades",POINT (2.2584426 42.04387)
24593739,Complex esportiu municipal,PISCINES MUNICIPALS,Esports. Lleure|Instal·lacions esportives|Piscina a l'aire lliure|,," Ptge. dels Esports, 5, Torelló",,,,,,,,8570,Torelló,82858,Osona,938591050,,,438768000,4655000000,2.260124985,42.044663857,,,07/19/2024 07:33:21 AM,"Enlla�|<a href="" http://equipaments.esport.gencat.cat/ceeree/equipaments/19014"" target=""_blank"">Cens d�equipaments esportius de Catalunya</a>|Espais|2 Piscina a l'aire lliure",POINT (2.260125 42.044662)
24595191,Complex esportiu municipal,CAMPS I PISTES MUNICIPALS,Esports. Lleure|Instal·lacions esportives|Pista|Esports. Lleure|Instal·lacions esportives|Camps d'atletisme|Esports. Lleure|Instal·lacions esportives|Camp|,," Ptge. dels Esports, 7, Torelló",,,,,,,,8570,Torelló,82858,Osona,938595389,,,438680000,4654960000,2.259065940,42.044296765,,http://cf-torello.blogspot.com.es,07/19/2024 07:32:58 AM,"Enlla�|<a href="" http://equipaments.esport.gencat.cat/ceeree/equipaments/20469"" target=""_blank"">Cens d�equipaments esportius de Catalunya</a>|Espais|1 Camps, pistes i espais d'atletisme<br/>3 Camps poliespotius i especialitzats<br/>2 Pistes poliesportives a l'aire lliure",POINT (2.2590659 42.044296)
24593667,ZONA ESPORTIVA MAS MESTRE,ZONA ESPORTIVA MAS MESTRE,Esports. Lleure|Instal·lacions esportives|Camp|Esports. Lleure|Instal·lacions esportives|Pista de tennis|,," Ptge. dels Esports, s/n, Olivella",,,,,,,,8818,Olivella,81483,Garraf,,,,395734000,4571079000,1.754881601,41.284422476,,,07/19/2024 07:33:38 AM,"Enlla�|<a href="" http://equipaments.esport.gencat.cat/ceeree/equipaments/17897"" target=""_blank"">Cens d�equipaments esportius de Catalunya</a>|Espais|1 Camps poliespotius i especialitzats<br/>2 Pistes de tennis i mini tennis",POINT (1.7548816 41.284424)
24593665,PISCINA MUNICIPAL D'OLIVELLA,PISCINA MUNICIPAL D'OLIVELLA,Esports. Lleure|Instal·lacions esportives|Piscina a l'aire lliure|,," Ptge. dels Esports, s/n, Olivella",,,,,,,,8818,Olivella,81483,Garraf,655904736,,,395768000,4571036000,1.755294888,41.284039623,,,07/19/2024 07:33:39 AM,"Enlla�|<a href="" http://equipaments.esport.gencat.cat/ceeree/equipaments/17892"" target=""_blank"">Cens d�equipaments esportius de Catalunya</a>|Espais|2 Piscina a l'aire lliure",POINT (1.7552949 41.28404)
29650779,Fàsia-Eixample,Fàsia-Eixample,Educació. Formació|Educació especial (EE)||,," ptge. Domingo, 3",,,,,,,,8007,Barcelona,80193,Barcelonès,932152323,,932152323,429981000,4582693000,2.162456000,41.392723000,a8035064@xtec.cat,,06/12/2024 07:50:27 AM,Codi Territorial|Consorci d'Educació de Barcelona|Naturalesa|Privat|Titularitat|Societats Mercantils,POINT (2.162456 41.392723)
2579224,Llar d'infants Montflorit,Llar d'infants Montflorit,Educació. Formació|Educació infantil de 1r cicle (EINF1C)||,," ptge. Donya Amèlia, 6",,,,,,,,8290,Cerdanyola del Vallès,82665,Vallès Occidental,935865596,,935865596,427432000,4592458000,2.130795000,41.480442000,a8062663@xtec.cat,,06/12/2024 07:45:41 AM,Codi Territorial|Vallès Occidental|Naturalesa|Públic|Titularitat|Corporacions Locals,POINT (2.130795 41.480442)
11424049,Institut Escola Can Llobet,Institut Escola Can Llobet,Educació. Formació|Educació primària (EPRI)||Educació. Formació|Educació infantil de 2n cicle (EINF2C)||Educació. Formació|Educació secundària obligatòria (ESO)||,," ptge. Dr. Moragas, 243",,,,,,,,8210,Barberà del Vallès,82520,Vallès Occidental,,,,426728000,4596754000,2.121847000,41.519076000,a8076546@xtec.cat,,06/12/2024 07:33:43 AM,Codi Territorial|Vallès Occidental|Naturalesa|Públic|Titularitat|Departament d'Educació,POINT (2.121847 41.519077)
29649777,Nostra Senyora del Carme,Nostra Senyora del Carme,Educació. Formació|Educació primària (EPRI)||Educació. Formació|Educació infantil de 2n cicle (EINF2C)||Educació. Formació|Educació infantil de 1r cicle (EINF1C)||,," ptge. Elena Girol, 10",,,,,,,,8028,Barcelona,80193,Barcelonès,933396277,,933396277,427663000,4581458000,2.134888000,41.381394000,a8006465@xtec.cat,,06/12/2024 07:52:33 AM,Codi Territorial|Consorci d'Educació de Barcelona|Naturalesa|Privat|Titularitat|Persones Físiques,POINT (2.134888 41.381393)
24593870,ESTADI MUNICIPAL LA BÒBILA,ESTADI MUNICIPAL LA BÒBILA,Esports. Lleure|Instal·lacions esportives|Camps d'atletisme|Esports. Lleure|Instal·lacions esportives|Sala|Esports. Lleure|Instal·lacions esportives|Camp|,," Ptge. Elisenda Montcada, s/n, Gavà",,,,,,,,8850,Gavà,80898,Baix Llobregat,936333540,,,416045000,4573043000,1.997119652,41.304478774,,,07/19/2024 07:33:45 AM,"Enlla�|<a href="" http://equipaments.esport.gencat.cat/ceeree/equipaments/17398"" target=""_blank"">Cens d�equipaments esportius de Catalunya</a>|Espais|5 Camps, pistes i espais d'atletisme<br/>1 Camps poliespotius i especialitzats<br/>1 Sales d'activitats i especialitzades",POINT (1.9971197 41.304478)
2577461,Institut Enric Borràs,Institut Enric Borràs,Educació. Formació|Educació secundària obligatòria (ESO)||Educació. Formació|Cicles formatius professionals de grau mitjà (CFPM)||Educació. Formació|Cicles formatius professionals de grau superior (CFPS)||Educació. Formació|Batxillerat (BATX)||Educació. Formació|Curs d’accés als cicles formatius de grau mitjà (AA01)||Educació. Formació|Programes de formació i inserció (PFI)||,," ptge. Encants, s/n",,,,,,,,8914,Badalona,80155,Barcelonès,934603450,,934603450,435430000,4588294000,2.227030000,41.443622000,a8045604@xtec.cat,,06/12/2024 07:48:48 AM,Codi Territorial|Barcelona Comarques|Naturalesa|Públic|Titularitat|Departament d'Educació,POINT (2.22703 41.443623)
27043207,Associació Cultural i Folklòrica d'Abrera,Associació Cultural i Folklòrica d'Abrera,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Societats|",, Ptge. Escoles Velles s/n,,,,,s/n,,,8630,Abrera,80018,Baix Llobregat,637439501,,,408431780,4596636000,1.902621419,41.516127873,cesar.moliner@gmail.com,http://www.ajuntamentabrera.cat,07/10/2024 07:35:51 AM,Gestio|Privada   |Titularitat|Privada   ,POINT (1.9026214 41.51613)
2578259,Escola Lluís Vives,Escola Lluís Vives,Educació. Formació|Educació primària (EPRI)||Educació. Formació|Educació infantil de 2n cicle (EINF2C)||,," ptge. Ferrocarrils, 266",,,,,,,,8860,Castelldefels,80569,Baix Llobregat,936656353,,936656353,414269000,4569907000,1.976350000,41.276049000,a8015843@xtec.cat,,06/12/2024 07:52:13 AM,Codi Territorial|Baix Llobregat|Naturalesa|Públic|Titularitat|Departament d'Educació,POINT (1.97635 41.27605)
2579127,Llar d'infants L'Esquirol,Llar d'infants L'Esquirol,Educació. Formació|Educació infantil de 1r cicle (EINF1C)||,," ptge. Gibellàs, 1",,,,,,,,8695,Bagà,80168,Berguedà,649337760,,649337760,406479000,4678397000,1.866281000,42.252172000,a8052190@xtec.cat,,06/12/2024 07:48:05 AM,Codi Territorial|Catalunya Central|Naturalesa|Públic|Titularitat|Corporacions Locals,POINT (1.866281 42.25217)
24593391,CLUB NATACIÓ SITGES,CLUB NATACIÓ SITGES,Esports. Lleure|Instal·lacions esportives|Pista|Esports. Lleure|Instal·lacions esportives|Pista de pàdel|Esports. Lleure|Instal·lacions esportives|Piscina coberta|Esports. Lleure|Instal·lacions esportives|Sala|Esports. Lleure|Instal·lacions esportives|Frontó|Esports. Lleure|Instal·lacions esportives|Pista de tennis|,," Ptge. Isaac Albèniz, 6-8, Sitges",,,,,,,,8870,Sitges,82704,Garraf,938940116,,,399642000,4566847000,1.802236750,41.246804978,,http://www.cnsitges.com,07/19/2024 07:33:40 AM,"Enlla�|<a href="" http://equipaments.esport.gencat.cat/ceeree/equipaments/17832"" target=""_blank"">Cens d�equipaments esportius de Catalunya</a>|Espais|1 Frontons i frontennis<br/>3 Pistes de pàdel<br/>1 Piscina coberta<br/>1 Pistes poliesportives a l'aire lliure<br/>4 Sales d'activitats i especialitzades<br/>4 Pistes de tennis i mini tennis",POINT (1.8022368 41.246803)
2578583,Escola Bressol Sagrada Familia,Escola Bressol Sagrada Familia,Educació. Formació|Educació infantil de 1r cicle (EINF1C)||,," ptge. Joan Barber, s/n",,,,,,,,8393,Caldes d'Estrac,80327,Maresme,937911106,,937911106,460404000,4602146000,2.525078000,41.570011000,a8047182@xtec.cat,,06/12/2024 07:48:34 AM,Codi Territorial|Maresme - Vallès Oriental|Naturalesa|Públic|Titularitat|Corporacions Locals,POINT (2.525078 41.57001)
24607123,PISTA POLIESPORTIVA POBLE NOU,PISTA POLIESPORTIVA POBLE NOU,Esports. Lleure|Instal·lacions esportives|Pista|Esports. Lleure|Instal·lacions esportives|Pista de petanca|,," Ptge. Jover, s/n, Manresa",,,,,,,,8240,Manresa,81136,Bages,938782300,,,402238000,4620845000,1.824454228,41.733406606,,,07/19/2024 07:32:20 AM,"Enlla�|<a href="" http://equipaments.esport.gencat.cat/ceeree/equipaments/24779"" target=""_blank"">Cens d�equipaments esportius de Catalunya</a>|Espais|2 Espais de petanca i bitlles<br/>1 Pistes poliesportives a l'aire lliure",POINT (1.8244542 41.733406)
24608199,PAVELLÓ MUNICIPAL LA PLANA,PAVELLÓ MUNICIPAL LA PLANA,Esports. Lleure|Instal·lacions esportives|Sala|Esports. Lleure|Instal·lacions esportives|Pavelló|,," Ptge. la Plana, 14-16, Badalona",,,,,,,,8912,Badalona,80155,Barcelonès,934641633,,,436942000,4588684000,2.245092411,41.447259257,,,07/19/2024 07:31:59 AM,"Enlla�|<a href="" http://equipaments.esport.gencat.cat/ceeree/equipaments/26132"" target=""_blank"">Cens d�equipaments esportius de Catalunya</a>|Espais|1 Pavelló<br/>1 Sales d'activitats i especialitzades",POINT (2.2450924 41.447258)
2577956,Escola Lillet a Güell,Escola Lillet a Güell,Educació. Formació|Educació primària (EPRI)||Educació. Formació|Educació infantil de 2n cicle (EINF2C)||Educació. Formació|Educació infantil de 1r cicle (EINF1C)||,," ptge. la Salle, s/n",,,,,,,,8696,"Pobla de Lillet, la",81666,Berguedà,938236225,,938236225,415473000,4677634000,1.975404000,42.246324000,a8022860@xtec.cat,,06/12/2024 07:51:33 AM,Codi Territorial|Catalunya Central|Naturalesa|Públic|Titularitat|Departament d'Educació,POINT (1.975404 42.246323)
2578039,Escola Joan Maragall,Escola Joan Maragall,Educació. Formació|Educació primària (EPRI)||Educació. Formació|Educació infantil de 2n cicle (EINF2C)||,," ptge. les Escoles, 2",,,,,,,,8208,Sabadell,81878,Vallès Occidental,937163260,,937163260,425206000,4602096000,2.102948000,41.567042000,a8024005@xtec.cat,,06/12/2024 07:51:27 AM,Codi Territorial|Vallès Occidental|Naturalesa|Públic|Titularitat|Departament d'Educació,POINT (2.102948 41.567043)
2577906,Escola 25 de Setembre,Escola 25 de Setembre,Educació. Formació|Educació primària (EPRI)||Educació. Formació|Educació infantil de 2n cicle (EINF2C)||,," ptge. Marconi, 12-14",,,,,,,,8191,Rubí,81846,Vallès Occidental,935517582,,935517582,419687000,4592814000,2.037993000,41.482918000,a8032348@xtec.cat,,06/12/2024 07:50:41 AM,Codi Territorial|Vallès Occidental|Naturalesa|Públic|Titularitat|Departament d'Educació,POINT (2.037993 41.482918)
2579461,Institut Torrent dels Alous,Institut Torrent dels Alous,Educació. Formació|Educació secundària obligatòria (ESO)||Educació. Formació|Batxillerat (BATX)||,," ptge. Marconi, 13-15",,,,,,,,8191,Rubí,81846,Vallès Occidental,938393714,,938393714,419816000,4592855000,2.039532000,41.483295000,a8072401@xtec.cat,,06/12/2024 07:36:13 AM,Codi Territorial|Vallès Occidental|Naturalesa|Públic|Titularitat|Departament d'Educació,POINT (2.039532 41.483295)
2580008,Institut Escola La Tordera,Institut Escola La Tordera,Educació. Formació|Educació primària (EPRI)||Educació. Formació|Educació infantil de 2n cicle (EINF2C)||Educació. Formació|Educació secundària obligatòria (ESO)||,," ptge. Margarida, 1",,,,,,,,8460,Santa Maria de Palautordera,82592,Vallès Oriental,938484798,,938484798,456379000,4615186000,2.475843000,41.687255000,a8070908@xtec.cat,,06/12/2024 07:37:09 AM,Codi Territorial|Maresme - Vallès Oriental|Naturalesa|Públic|Titularitat|Departament d'Educació,POINT (2.475843 41.687256)
27043063,Biblioteca Pilarín Bayés,Biblioteca Pilarín Bayés,Cultura|Biblioteques|Pública (Local)|,," Ptge. Maria Mercè Marçal,  s/n",,,,,s/n,,,8690,Santa Coloma de Cervelló,82444,Baix Llobregat,93 634 13 58,,,417642620,4580010500,2.015256468,41.367395402,b.sta.colomac.pb@diba.cat,https://www.santacolomadecervello.cat/el-municipi/equipaments/biblioteca-pilarin-bayes.html,07/10/2024 07:27:17 AM,Gestio|Pública|Titularitat|Adm. local: ajuntament,POINT (2.0152564 41.367397)
27043861,Centre Social Juncària Parc Bosch,Centre Social Juncària Parc Bosch,Cultura|Altres espais aptes per a l'ús cultural||,, Ptge. Mariana Pineda s/n,,,,,s/n,,,17600,Figueres,170669,Alt Empordà,,,,495961880,4679215000,2.951037038,42.265128669,,,07/10/2024 07:22:32 AM,Titularitat|Pública   ,POINT (2.951037 42.26513)
24606567,PISTA POLIESPORTIVA CANTALLOPS,PISTA POLIESPORTIVA CANTALLOPS,Esports. Lleure|Instal·lacions esportives|Pista|,," Ptge. Martí, s/n, Lliçà de Vall",,,,,,,,8185,Lliçà de Vall,81081,Vallès Oriental,,,,436132000,4603475000,2.233826834,41.580412241,,,07/19/2024 07:32:44 AM,"Enlla�|<a href="" http://equipaments.esport.gencat.cat/ceeree/equipaments/22345"" target=""_blank"">Cens d�equipaments esportius de Catalunya</a>|Espais|1 Pistes poliesportives a l'aire lliure",POINT (2.2338269 41.580414)
27042706,Mas Sant Joan,Mas Sant Joan,Cultura|Altres espais aptes per a l'ús cultural|Locals i espais polivalents|,, Ptge. Mas Sant Joan 5,,,,,5,,,8250,Sant Joan de Vilatorrada,82188,Bages,938724725,,,400432660,4621872500,1.802578434,41.742435239,musica@ajsantjoanv.org,http://www.santjoanvilatorrada.cat,07/10/2024 07:31:55 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8025784 41.742435)
2579470,Llar d'infants El Xiulet,Llar d'infants El Xiulet,Educació. Formació|Educació infantil de 1r cicle (EINF1C)||,," ptge. Mas Sant Joan, 7",,,,,,,,8250,Sant Joan de Vilatorrada,82188,Bages,938767100,,938767100,400432000,4621837000,1.802580000,41.742119000,a8063953@xtec.cat,,06/12/2024 07:44:12 AM,Codi Territorial|Catalunya Central|Naturalesa|Públic|Titularitat|Corporacions Locals,POINT (1.80258 41.74212)
2580738,Escola Bressol de la Devesa,Escola Bressol de la Devesa,Educació. Formació|Educació infantil de 1r cicle (EINF1C)||,," ptge. Massaguer, 9",,,,,,,,17001,Girona,170792,Gironès,972010270,,972010270,484566000,4647994000,2.813681000,41.983801000,b7010347@xtec.cat,,06/12/2024 07:29:24 AM,Codi Territorial|Girona|Naturalesa|Públic|Titularitat|Corporacions Locals,POINT (2.813681 41.983803)
27041572,Biblioteca de l'Institut Italià de Cultura - Consulat General d’Itàlia - Oficina Cultural,Biblioteca de l'Institut Italià de Cultura - Consulat General d’Itàlia - Oficina Cultural,Cultura|Biblioteques|Especialitzades|,," Ptge. Méndez Vigo,  5",,,,,5,,,8009,Barcelona,80193,Barcelonès,93 487 53 06,,,430407400,4582755000,2.167552339,41.393319049,biblioteca.iicbarcellona@esteri.it,http://www.iicbarcellona.esteri.it,07/10/2024 07:33:56 AM,Titularitat|Altra titularitat,POINT (2.1675522 41.39332)
29650930,Istituto Italiano Statale c.sc.el.e.sec. I e II gr,Istituto Italiano Statale c.sc.el.e.sec. I e II gr,Educació. Formació|Ensenyaments estrangers (ESTR)||,," ptge. Méndez Vigo, 5-8",,,,,,,,8009,Barcelona,80193,Barcelonès,934874665,,934874665,427004000,4583973000,2.126710000,41.403992000,a8004432@xtec.cat,,06/12/2024 07:52:35 AM,Codi Territorial|Consorci d'Educació de Barcelona|Naturalesa|Privat|Titularitat|Altres estats UE,POINT (2.12671 41.40399)
2577517,Escola Pau Sans,Escola Pau Sans,Educació. Formació|Educació primària (EPRI)||Educació. Formació|Educació infantil de 2n cicle (EINF2C)||,," ptge. Miner, 25",,,,,,,,8901,"Hospitalet de Llobregat, l'",81017,Barcelonès,933382411,,933382411,425639000,4579326000,2.110942000,41.362013000,a8039574@xtec.cat,,06/12/2024 07:49:45 AM,Codi Territorial|Barcelona Comarques|Naturalesa|Públic|Titularitat|Departament d'Educació,POINT (2.110942 41.362015)
2579123,LLI privada L'Escoleta Jaume Viladoms,LLI privada L'Escoleta Jaume Viladoms,Educació. Formació|Educació infantil de 1r cicle (EINF1C)||,," ptge. Miquel Carreras, 21",,,,,,,,8206,Sabadell,81878,Vallès Occidental,937275986,,937275986,424448000,4599964000,2.094121000,41.547768000,a8052050@xtec.cat,,06/12/2024 07:48:05 AM,Codi Territorial|Vallès Occidental|Naturalesa|Privat|Titularitat|Fundacions,POINT (2.094121 41.547768)
27044936,Local Cultural,Local Cultural,Cultura|Altres espais aptes per a l'ús cultural|Locals i espais polivalents|,, Ptge. Msn Joan Aymerich 1,,,,,1,,,8613,Vilada,82994,Berguedà,93 823800,,,411802280,4665561500,1.932747290,42.137207152,,,07/10/2024 07:20:01 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.9327472 42.137207)
29647717,Pinocho,Pinocho,Educació. Formació|Educació infantil de 1r cicle (EINF1C)||,," ptge. Oliveres, 26",,,,,,,,8904,"Hospitalet de Llobregat, l'",81017,Barcelonès,934493344,,934493344,426209000,4580144000,2.117654000,41.369429000,a8048976@xtec.cat,,06/12/2024 07:48:22 AM,Codi Territorial|Barcelona Comarques|Naturalesa|Privat|Titularitat|Societats Mercantils,POINT (2.117654 41.36943)
2578846,Escola de Dansa Spin,Escola de Dansa Spin,Educació. Formació|Escoles de dansa (no reglat) (DANE)||,," ptge. Ordi, 9",,,,,,,,8027,Barcelona,80193,Barcelonès,934084706,,934084706,431383000,4586259000,2.178829000,41.424959000,a8055336@xtec.cat,,06/12/2024 07:47:35 AM,Codi Territorial|Consorci d'Educació de Barcelona|Naturalesa|Privat|Titularitat|Societats Civils,POINT (2.178829 41.424957)
27045609,Biblioteca Valentí Almirall,Biblioteca Valentí Almirall,Cultura|Biblioteques|Pública (Filial)|,," Ptge. Parellada,  1",,,,,1,,,8754,"Papiol, el",81580,Baix Llobregat,93 673 22 46,,,417508900,4588127000,2.012551690,41.440481069,b.papiol@diba.cat,http://www.elpapiol.cat/serveis-municipals/biblioteca-municipal-valenti-almirall,07/10/2024 07:34:30 AM,Gestio|Pública|Titularitat|Adm. local: ajuntament,POINT (2.0125518 41.44048)
27044431,Escola d'Adults,Escola d'Adults,Cultura|Altres espais aptes per a l'ús cultural|Locals i espais polivalents|,, Ptge. Parés 31,,,,,31,,,8512,Sant Hipòlit de Voltregà,82153,Osona,938502626,,,436849250,4651723000,2.237295302,42.014999994,,http://www.santhipolitdevoltrega.org,07/10/2024 07:31:59 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2372954 42.015)
