"z_NO_OSM","zref","name","name:ca","zCATEGORIA","amenity","community_centre:for","admin_level","government","office","chamber","addr:street","nohousenumber","addr:housenumber","addr:floor","addr:door","addr:postcode","zPOBLACIO","zCODI_MUNICIPI","zCOMARCA","phone","fax","zUTMX","zUTMY","lon","lat","email","website","ZDATA_MODIFICACIO","ZPROPIETATS","ZGeoreferència"
,27044477,"Arxiu Històric de Cornellà de Llobregat","Arxiu Històric de Cornellà de Llobregat","Cultura|Arxius||","archive",,,,,,"Carrer de Mossèn Jacint Verdaguer","yes",,,,"08940","Cornellà de Llobregat",80734,"Baix Llobregat","+34-934745135","934745135",422455800,4578536000,"2.072988484","41.354593383","informacio@aj-cornella.cat","http://www.cornella.cat/ca/ArxiuHistoricMunicipal.asp","07/10/2024 07:34:36 AM","Titularitat|Administració local: municipal","POINT (2.0729885 41.354595)"
,27041874,"Arxiu Central del Tribunal Superior de Justícia de Catalunya i de l’Audiència Provincial de Barcelona ","Arxiu Central del Tribunal Superior de Justícia de Catalunya i de l’Audiència Provincial de Barcelona ","Cultura|Arxius||","archive",,,,,,"Passeig de Lluís Companys","yes",,,,"08018","Barcelona",80193,"Barcelonès","+34-934866222","934866222",431600000,4582388500,"2.181857877","41.390120406","arxiu.tsjcat@xij.gencat.cat",,"07/10/2024 07:23:21 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (2.1818578 41.39012)"
,27043520,"Arxiu Municipal de Ripollet","Arxiu Municipal de Ripollet","Cultura|Arxius||","archive",,,,,,"Plaça de la Constitució","yes",,,,"08291","Ripollet",81803,"Vallès Occidental","+34-935046000","935046000",429481940,4594281000,"2.155137784","41.497048053","arxiumunicipal@ripollet.cat","https://www.ripollet.cat/serveis/arxiu-municipal","07/10/2024 07:27:20 AM","Titularitat|Administració local: municipal","POINT (2.1551378 41.497047)"
,27042108,"Institut Cartogràfic i Geològic de Catalunya. Cartoteca de Catalunya","Institut Cartogràfic i Geològic de Catalunya. Cartoteca de Catalunya","Cultura|Arxius||","archive",,,,,,"Parc de Montjuïc","yes",,,,"08038","Barcelona",80193,"Barcelonès","+34-935671500","935671500",429542000,4580408000,"2.157474633","41.372105062","cartoteca@icgc.cat","http://www.icgc.cat","07/10/2024 07:33:58 AM","Titularitat|Generalitat de Catalunya: organismes autònoms i empreses públiques","POINT (2.1574745 41.372105)"
,27041562,"Arxiu Municipal de Montmeló","Arxiu Municipal de Montmeló","Cultura|Arxius||","archive",,,,,,"Plaça de la Vila","yes",,,,"08160","Montmeló",81350,"Vallès Oriental","+34-935720000","935720000",437301900,4600257500,"2.248196031","41.551526253","arxiu@montmelo.cat","http://www.montmelo.cat","07/10/2024 07:33:15 AM","Titularitat|Administració local: municipal","POINT (2.2481961 41.551525)"
,27042995,"Arxiu Municipal de Parets del Vallès","Arxiu Municipal de Parets del Vallès","Cultura|Arxius||","archive",,,,,,"Carrer 1 ","yes",,,,"08150","Parets del Vallès",81593,"Vallès Oriental","+34-935739800","935739800",436140600,4602584000,"2.234024817","41.572388113","arxiu@parets.cat","http://www.parets.cat/temes/arxiu-municipal","07/10/2024 07:32:40 AM","Titularitat|Administració local: municipal","POINT (2.2340248 41.572388)"
,27044204,"Arxiu Municipal de Pallejà","Arxiu Municipal de Pallejà","Cultura|Arxius||","archive",,,,,,"Carrer del Sol 08780","yes",,,,"08780","Pallejà",81574,"Baix Llobregat","+34-936630000","936630000",331792120,4540683500,"1.000000070","40.999999739",,,"07/10/2024 07:21:39 AM","Titularitat|Administració local: municipal","POINT (1.0000001 41)"
,27043051,"Arxiu Municipal de Sant Vicenç de Castellet","Arxiu Municipal de Sant Vicenç de Castellet","Cultura|Arxius||","archive",,,,,,"Plaça de la Generalitat","yes",,,,"08295","Sant Vicenç de Castellet",82628,"Bages","+34-936930611","936930611",405112800,4613270000,"1.860221055","41.665539482","sid@svc.cat","https://www.svc.cat/","07/10/2024 07:27:09 AM","Titularitat|Administració local: municipal","POINT (1.860221 41.66554)"
,27042165,"Arxiu Central dels Jutjats d'Arenys de Mar","Arxiu Central dels Jutjats d'Arenys de Mar","Cultura|Arxius||","archive",,,,,,"Carrer d'Auterive","yes",,,,"08350","Arenys de Mar",80060,"Maresme","+34-936931068","936931068",462134160,4603650000,"2.545730178","41.583643934","arxiu.arenys@xij.gencat.cat",,"07/10/2024 07:23:29 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (2.54573 41.583645)"
,27042194,"Arxiu Central dels Jutjats de Rubí","Arxiu Central dels Jutjats de Rubí","Cultura|Arxius||","archive",,,,,,"Carrer d'Espoz i Mina","yes",,,,"08191","Rubí",81846,"Vallès Occidental","+34-936932567","936932567",418954300,4593498500,"2.029129830","41.489005148","arxiu.rubi@xij.gencat.cat",,"07/10/2024 07:21:11 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (2.0291297 41.489006)"
,27041193,"Arxiu Municipal de Badia del Vallès","Arxiu Municipal de Badia del Vallès","Cultura|Arxius||","archive",,,,,,"Avinguda de Burgos","yes",,,,"08214","Badia del Vallès",89045,"Vallès Occidental","+34-937182216","937182216",426188900,4595552500,"2.115533148","41.508203103",,,"07/10/2024 07:23:27 AM","Titularitat|Administració local: municipal","POINT (2.115533 41.5082)"
,27041569,"Arxiu Central dels Jutjats de Mataró","Arxiu Central dels Jutjats de Mataró","Cultura|Arxius||","archive",,,,,,"Plaça de Francisco Tomás Y Valiente","yes",,,,"08302","Mataró",81213,"Maresme","+34-937417362","937417362",453201840,4598084500,"2.439008848","41.533042558","arxiu.mataro@xij.gencat.cat",,"07/10/2024 07:22:01 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (2.439009 41.533043)"
,27045717,"Arxiu Històric Municipal de Tordera - Espai Prudenci Bertrana","Arxiu Històric Municipal de Tordera - Espai Prudenci Bertrana","Cultura|Arxius||","archive",,,,,,"Carrer de Joan Maragall ","yes",,,,"08490","Tordera",82845,"Maresme","+34-937643717","937643717",476802380,4616115000,"2.721216135","41.696478367","arxiuhistoric@tordera.cat","https://www.tordera.cat","07/10/2024 07:27:03 AM","Titularitat|Administració local: municipal","POINT (2.7212162 41.69648)"
,27045077,"Arxiu Municipal de Lliçà de Vall","Arxiu Municipal de Lliçà de Vall","Cultura|Arxius||","archive",,,,,,"Plaça de la Vila","yes",,,,"08185","Lliçà de Vall",81081,"Vallès Oriental","+34-938439000","938439000",436610300,4604107000,"2.239497338","41.586142457","bustova@llissadevall.cat","http://www.llissadevall.cat/arxiu-municipal","07/10/2024 07:33:39 AM","Titularitat|Administració local: municipal","POINT (2.2394974 41.586143)"
,27043331,"Arxiu Comarcal del Garraf","Arxiu Comarcal del Garraf","Cultura|Arxius||","archive",,,,,,"Plaça de Font i Gumà","yes",,,,"08800","Vilanova i la Geltrú",83073,"Garraf","+34-938930013","938930013",393351200,4564722000,"1.727545111","41.226862567","acgarraf.cultura@gencat.cat","http://cultura.gencat.cat/arxius/acgaf","07/10/2024 07:36:23 AM","Titularitat|Generalitat de Catalunya: comarcal","POINT (1.7275451 41.226864)"
,27045757,"Arxiu Històric Municipal de Tossa de Mar","Arxiu Històric Municipal de Tossa de Mar","Cultura|Arxius||","archive",,,,,,"Plaça de Sant Joan","yes",,,,17320,"Tossa de Mar",172023,"Selva","+34-972342606","972342606",494295000,4619326500,"2.931407461","41.725722403","arxiutossa@gmail.com",,"07/10/2024 07:20:20 AM","Titularitat|Administració local: municipal","POINT (2.9314075 41.725723)"
,27045462,"Arxiu Central dels Jutjats de Santa Coloma de Farners","Arxiu Central dels Jutjats de Santa Coloma de Farners","Cultura|Arxius||","archive",,,,,,"Carretera de Sant Hilari Sacalm ","yes",,,,17430,"Santa Coloma de Farners",171805,"Selva","+34-972394414","972394414",472041900,4634407500,"2.663145505","41.861083344","arxiu.territorial.girona@xij.gencat.cat",,"07/10/2024 07:20:50 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (2.6631455 41.861084)"
,27042431,"Biblioteca-Arxiu del Palau de Peralada","Biblioteca-Arxiu del Palau de Peralada","Cultura|Arxius||","archive",,,,,,"Carrer de Sant Joan ","yes",,,,17491,"Peralada",171328,"Alt Empordà","+34-972538125","972538125",500753840,4683964000,"3.009146638","42.307909277","inespadrosa@castilloperalada.com","http://www.museucastellperalada.com/es/biblioteca/archivo/","07/10/2024 07:33:09 AM","Titularitat|Privats: altres","POINT (3.0091467 42.30791)"
,27045543,"Arxiu Comarcal de l'Alt Empordà","Arxiu Comarcal de l'Alt Empordà","Cultura|Arxius||","archive",,,,,,"Plaça de l'Escorxador Vell","yes",,,,17600,"Figueres",170669,"Alt Empordà","+34-972670178","972670178",497107000,4679509000,"2.964920362","42.267781593","acaltemporda.cultura@gencat.cat","http://cultura.gencat.cat/arxius/acae","07/10/2024 07:36:25 AM","Titularitat|Generalitat de Catalunya: comarcal","POINT (2.9649203 42.26778)"
,27042144,"Arxiu Municipal de Santa Cristina d'Aro","Arxiu Municipal de Santa Cristina d'Aro","Cultura|Arxius||","archive",,,,,,"Plaça de Catalunya","yes",,,,17246,"Santa Cristina d'Aro",171812,"Baix Empordà","+34-972837010","972837010",499931880,4628749500,"2.999179897","41.810616140","arxiu@santacristina.cat","https://santacristina.cat/arees/arxiu-municipal.html","07/10/2024 07:28:08 AM","Titularitat|Administració local: municipal","POINT (2.9991798 41.810616)"
,27041657,"Arxiu Diocesà de Lleida","Arxiu Diocesà de Lleida","Cultura|Arxius||","archive",,,,,,"Carrer del Bisbe","yes",,,,25002,"Lleida",251207,"Segrià","+34-973268628","973268628",301802530,4609773500,"0.621184553","41.615077852","arxiu@bisbatlleida.org",,"07/10/2024 07:22:17 AM","Titularitat|Església catòlica: diocesà","POINT (0.6211845 41.615078)"
,27043848,"Servei del Patrimoni Bibliogràfic i Documental de l'Institut d'Estudis Ilerdencs","Servei del Patrimoni Bibliogràfic i Documental de l'Institut d'Estudis Ilerdencs","Cultura|Arxius||","archive",,,,,,"Plaça de la Catedral","yes",,,,25002,"Lleida",251207,"Segrià","+34-973271500","973271500",301960100,4609512000,"0.623160626","41.612763588","arxiusiei@diputaciolleida.cat","http://www.fpiei.es","07/10/2024 07:34:17 AM","Titularitat|Administració local: diputació provincial","POINT (0.6231606 41.612762)"
,27045045,"Arxiu Capitular de la Catedral de Lleida","Arxiu Capitular de la Catedral de Lleida","Cultura|Arxius||","archive",,,,,,"Carrer de l'Almodí Vell","yes",,,,25007,"Lleida",251207,"Segrià","+34-973275177","973275177",301986530,4609560000,"0.623461707","41.613202120","arcalleida@gmail.com","http://www.acl.cat","07/10/2024 07:35:55 AM","Titularitat|Església catòlica: capitular","POINT (0.6234617 41.6132)"
,27042120,"Arxiu Històric de Lleida","Arxiu Històric de Lleida","Cultura|Arxius||","archive",,,,,,"Carrer del Governador Montcada","yes",,,,25002,"Lleida",251207,"Segrià","+34-973288250","973288250",301765900,4609522500,"0.620828331","41.612809883","ahll.cultura@gencat.cat","http://cultura.gencat.cat/arxius/ahl","07/10/2024 07:36:19 AM","Titularitat|Generalitat de Catalunya: comarcal","POINT (0.62082833 41.61281)"
,27041660,"Arxiu Diocesà d'Urgell","Arxiu Diocesà d'Urgell","Cultura|Arxius||","archive",,,,,,"Carrer del Cadí","yes",,,,25700,"Seu d'Urgell, la",252038,"Alt Urgell","+34-973350054","973350054",373764400,4690119000,"1.467254224","42.353096392","bmarques@bisbaturgell.org",,"07/10/2024 07:20:44 AM","Titularitat|Església catòlica: diocesà","POINT (1.4672543 42.353096)"
,27045669,"Arxiu Capitular d'Urgell","Arxiu Capitular d'Urgell","Cultura|Arxius||","archive",,,,,,"Parc del Cadí","yes",,,,25700,"Seu d'Urgell, la",252038,"Alt Urgell","+34-973350054","973350054",372870750,4690534000,"1.456315929","42.356687022","bmarques@bisbaturgell.org","https://arxiubisbaturgell.wordpress.com/","07/10/2024 07:28:40 AM","Titularitat|Església catòlica: capitular","POINT (1.4563159 42.356686)"
,27042551,"Arxiu Comarcal de la Segarra","Arxiu Comarcal de la Segarra","Cultura|Arxius||","archive",,,,,,"Passeig de Jaume Balmes","yes",,,,25200,"Cervera",250729,"Segarra","+34-973531718","973531718",356405700,4614633500,"1.275038681","41.670526161","acsegarra.cultura@gencat.cat","http://cultura.gencat.cat/arxius/acsg","07/10/2024 07:36:21 AM","Titularitat|Generalitat de Catalunya: comarcal","POINT (1.2750387 41.670525)"
,27044938,"Arxiu Comarcal del Pallars Sobirà","Arxiu Comarcal del Pallars Sobirà","Cultura|Arxius||","archive",,,,,,"Carrer de Joaquim Sostres","yes",,,,25560,"Sort",252094,"Pallars Sobirà","+34-973621409","973621409",346048660,4697347000,"1.128958048","42.413166261","acpallarssobira.cultura@gencat.cat","http://cultura.gencat.cat/arxius/acps","07/10/2024 07:36:22 AM","Titularitat|Generalitat de Catalunya: comarcal","POINT (1.1289581 42.413166)"
,27042373,"Archiu Generau d'Aran","Archiu Generau d'Aran","Cultura|Arxius||","archive",,,,,,"Carrer Major","yes",,,,25537,"Vielha e Mijaran",252430,"Val d'Aran","+34-973642569","973642569",319769560,4732242000,"0.798768565","42.721535787","acvallaran.cultura@gencat.cat","http://cultura.gencat.cat/arxius/aga","07/10/2024 07:36:19 AM","Titularitat|Generalitat de Catalunya: comarcal","POINT (0.7987686 42.721535)"
,27045544,"Arxiu Central de l'Audiència Provincial i dels Jutjats de Lleida","Arxiu Central de l'Audiència Provincial i dels Jutjats de Lleida","Cultura|Arxius||","archive",,,,,,"Carrer de Canyeret","yes",,,,25007,"Lleida",251207,"Segrià","+34-973700279","973700279",302315780,4609906000,"0.627295892","41.616397560","arxiu.lleida@xij.gencat.cat",,"07/10/2024 07:22:17 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (0.6272959 41.616398)"
,27043120,"Arxiu Central dels Jutjats d'Amposta","Arxiu Central dels Jutjats d'Amposta","Cultura|Arxius||","archive",,,,,,"Carrer dels Muntells","yes",,,,43870,"Amposta",430141,"Montsià","+34-977280527","977280527",294974500,4509296500,"0.572917233","40.709082922","arxiu.amposta@xij.gencat.cat",,"07/10/2024 07:23:31 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (0.5729172 40.709084)"
,27043726,"Arxiu Històric de la Ciutat de Tarragona","Arxiu Històric de la Ciutat de Tarragona","Cultura|Arxius||","archive",,,,,,"Avinguda de Vidal i Barraquer","yes",,,,43005,"Tarragona",431482,"Tarragonès","+34-977296230","977296230",352329100,4553144000,"1.241081333","41.116170451","arxiu@tarragona.cat","http://www.tarragona.cat","07/10/2024 07:31:28 AM","Titularitat|Administració local: municipal","POINT (1.2410814 41.11617)"
,27041036,"Arxiu Capitular de la Catedral de Tortosa","Arxiu Capitular de la Catedral de Tortosa","Cultura|Arxius||","archive",,,,,,"Carrer dels Capellans","yes",,,,43500,"Tortosa",431554,"Baix Ebre","+34-977510129","977510129",291155840,4521119000,"0.523803759","40.814528750","arxiucatedral@bisbattortosa.org","https://www.bisbattortosa.org/es/","07/10/2024 07:27:49 AM","Titularitat|Església catòlica: capitular","POINT (0.5238038 40.81453)"
,27044342,"Arxiu Comarcal del Priorat","Arxiu Comarcal del Priorat","Cultura|Arxius||","archive",,,,,,"Carrer de Bonaventura Pascó","yes",,,,43730,"Falset",430555,"Priorat","+34-977830145","977830145",316860250,4557211500,"0.817660387","41.145561887","acpriorat.cultura@gencat.cat","http://cultura.gencat.cat/arxius/acpr","07/10/2024 07:36:22 AM","Titularitat|Generalitat de Catalunya: comarcal","POINT (0.8176604 41.14556)"
,27040852,"Arxiu Montserrat Tarradellas i Macià","Arxiu Montserrat Tarradellas i Macià","Cultura|Arxius||","archive",,,,,,"Plaça de la Corona d'Aragó","yes",,,,43448,"Vimbod�� i Poblet",431763,"Conca de Barberà","+34-977871039","977871039",339613800,4582804500,"1.081909691","41.380787128","atarradellas@poblet.cat","http://www.poblet.cat/index.php?OA==&LDQ2;","07/10/2024 07:32:36 AM","Titularitat|Església catòlica: altres","POINT (1.0819097 41.380787)"
,27040760,"Institut Amatller d'Art Hispànic","Institut Amatller d'Art Hispànic","Cultura|Arxius||","archive",,,,,,"Passeig de Gràcia",,,,,"08007","Barcelona",80193,"Barcelonès","+34-932160175","932160175",430099780,4582682000,"2.163881473","41.392634885","amatller@amatller.org","https://amatller.org/ca/","07/10/2024 07:28:42 AM","Titularitat|Privat: entitats, associacions, fundacions","POINT (2.1638815 41.392635)"
,27044283,"Arxiu Provincial de l'Escola Pia de Catalunya","Arxiu Provincial de l'Escola Pia de Catalunya","Cultura|Arxius||","archive",,,,,,"Ronda de Sant Pau",,,0,,"08001","Barcelona",80193,"Barcelonès","+34-934410004","934410004",430055470,4581122500,"2.163531550","41.378585128","arxiu.provincial@escolapia.cat","https://www.escolapia.cat/arxiu-provincial","07/10/2024 07:27:40 AM","Titularitat|Església catolica: monàstics, conventuals i de congregacions","POINT (2.1635315 41.378586)"
,27045146,"Arxiu Central dels Jutjats de Cerdanyola del Vallès","Arxiu Central dels Jutjats de Cerdanyola del Vallès","Cultura|Arxius||","archive",,,,,,"Passeig d'Horta","yes",,,,"08290","Cerdanyola del Vallès",82665,"Vallès Occidental","+34-935516739","935516739",428512800,4592962000,"2.143684421","41.485082661","arxiu.cerdanyola@xij.gencat.cat",,"07/10/2024 07:22:45 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (2.1436844 41.485085)"
,27041089,"Arxiu Central de la Ciutat de la Justícia de Barcelona","Arxiu Central de la Ciutat de la Justícia de Barcelona","Cultura|Arxius||","archive",,,,,,"Gran Via de les Corts Catalanes",,,,,"08075","Barcelona",80193,"Barcelonès","+34-935548822","935548822",430824750,4582681000,"2.172552517","41.392688561","arxiu.ciutatjusticia.bcn@xij.gencat.cat",,"07/10/2024 07:23:22 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (2.1725526 41.39269)"
,27042971,"Arxiu Judicial Territorial de Barcelona i l’Hospitalet de Llobregat","Arxiu Judicial Territorial de Barcelona i l’Hospitalet de Llobregat","Cultura|Arxius||","archive",,,,,,"Gran Via de les Corts Catalanes",,,,,"08075","Barcelona",80193,"Barcelonès","+34-935548822","935548822",430824750,4582681000,"2.172552517","41.392688561","arxiu.territorial.bcn@xij.gencat.cat",,"07/10/2024 07:23:19 AM","Titularitat|Generalitat de Catalunya: Administració de Justícia","POINT (2.1725526 41.39269)"
