zref,name,name:ca,zCATEGORIA,amenity,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
547338,Ajuntament de Santa Susanna,Ajuntament de Santa Susanna,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Catalunya,yes,,,,8398,Santa Susanna,82613,Maresme,+34-93-7678441,93-7678441,475638525,4609344175,2.707505502,41.635458253,ajuntament@stasusanna.org,http://www.stasusanna.org/,07/17/2024 07:03:06 AM,,POINT (2.7075055 41.63546)
546988,Ajuntament de Caldes d'Estrac,Ajuntament de Caldes d'Estrac,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,yes,,,,8393,Caldes d'Estrac,80327,Maresme,+34-93-7910005,93-7910005,460626673,4602425936,2.527726030,41.572545883,ajuntament@caldetes.cat,http://www.caldetes.cat,07/17/2024 07:03:49 AM,,POINT (2.527726 41.572544)
547566,Ajuntament de Veciana,Ajuntament de Veciana,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Ramon Servitje,yes,,,,8289,Veciana,82975,Anoia,+34-93-8090055,93-8090055,374154027,4612679945,1.488579775,41.655938073,veciana@diba.cat,http://www.veciana.cat/,07/17/2024 07:02:56 AM,,POINT (1.4885798 41.655937)
546769,Ajuntament d'Argençola,Ajuntament d'Argençola,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Lluís Maria Xirinacs,yes,,,,8717,Argençola,80082,Anoia,+34-93-8092000,93-8092000,370253153,4606310546,1.443127000,41.597963000,argensola@diba.cat,http://www.argencola.cat,07/17/2024 07:03:55 AM,,POINT (1.443127 41.59796)
547439,Ajuntament de Rubió,Ajuntament de Rubió,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8719,Rubió,81859,Anoia,+34-93-8094181,93-8094181,380915510,4611285734,1.570038396,41.644423056,rubio@diba.cat,http://www.anoia.net/rubio.htm,07/17/2024 07:03:17 AM,,POINT (1.5700384 41.644424)
547358,Ajuntament de Sitges,Ajuntament de Sitges,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8870,Sitges,82704,Garraf,+34-93-8117600,93-8117600,400418013,4565520181,1.811712966,41.234951717,oac@sitges.cat,http://www.sitges.cat,07/17/2024 07:03:05 AM,,POINT (1.811713 41.23495)
547142,Ajuntament de l'Espunyola,Ajuntament de l'Espunyola,Administració pública|Ens locals|Ajuntaments|,townhall,Carretera de Solsona,yes,,,,8614,"Espunyola, l'",80787,Berguedà,+34-93-8231055,93-8231055,398316628,4656431346,1.771183929,42.053361468,espunyola@diba.cat,http://www.diba.es/municipis/munview.asp?Ine=08078&Vista=1,07/17/2024 07:03:42 AM,,POINT (1.771184 42.05336)
547046,Ajuntament de la Pobla de Lillet,Ajuntament de la Pobla de Lillet,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8696,"Pobla de Lillet, la",81666,Berguedà,+34-93-8236011,93-8236011,415418817,4677345819,1.974789402,42.243722753,lillet@diba.cat,http://www.poblalillet.cat,07/17/2024 07:03:22 AM,,POINT (1.9747894 42.24372)
547022,Ajuntament de Castell de l'Areny,Ajuntament de Castell de l'Areny,Administració pública|Ens locals|Ajuntaments|,townhall,Carretera de Vilada ,yes,,,,8619,Castell de l'Areny,80575,Berguedà,+34-93-8238025,93-8238025,412880729,4669532731,1.945201400,42.173088300,castell@diba.cat,http://www.diba.es/municipis/munview.asp?Ine=08057&Vista=1,07/17/2024 07:03:46 AM,,POINT (1.9452014 42.173088)
546809,Ajuntament de Fígols,Ajuntament de Fígols,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,yes,,,,8698,Fígols,80804,Berguedà,+34-93-8248052,93-8248052,362853122,4673582517,1.338737917,42.202380598,figols@diba.cat,http://www.diba.es/municipis/munview.asp?Ine=08080&Vista=1,07/17/2024 07:03:41 AM,,POINT (1.338738 42.20238)
547277,Ajuntament d'Olvan,Ajuntament d'Olvan,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8611,Olvan,81445,Berguedà,+34-93-8250013,93-8250013,409559134,4656668387,1.906984578,42.056870146,olvan@diba.cat,http://olvan.diba.es/,07/17/2024 07:03:26 AM,,POINT (1.9069846 42.05687)
547331,Ajuntament de Santa Maria de Merlès,Ajuntament de Santa Maria de Merlès,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Santa Maria,yes,,,,8517,Santa Maria de Merlès,82554,Berguedà,+34-93-8250400,93-8250400,415364383,4650394095,1.978037722,42.001015664,st.m.merles@diba.cat,http://www.stmmerles.diba.es/,07/17/2024 07:03:07 AM,,POINT (1.9780377 42.001015)
547445,Ajuntament de Saldes,Ajuntament de Saldes,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça del Pedraforca,yes,,,,8697,Saldes,81901,Berguedà,+34-93-8258005,93-8258005,395629417,4675919079,1.735229467,42.228481705,saldes@diba.cat,http://www.saldes.cat,07/17/2024 07:03:17 AM,,POINT (1.7352295 42.22848)
547098,Ajuntament de Castellnou de Bages,Ajuntament de Castellnou de Bages,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,yes,,,,8251,Castellnou de Bages,80620,Bages,+34-93-8272091,93-8272091,403445729,4632016885,1.837157180,41.834158769,castellnou@diba.cat,http://www.castellnoudebages.cat,07/17/2024 07:03:46 AM,,POINT (1.8371571 41.83416)
547097,Ajuntament de Castellgalí,Ajuntament de Castellgalí,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de Montserrat,yes,,,,8297,Castellgalí,80615,Bages,+34-93-8330021,93-8330021,403678401,4614490942,1.842797582,41.676362347,castellgali@diba.cat,http://www.castellgali.cat,07/17/2024 07:03:46 AM,,POINT (1.8427976 41.67636)
546646,Ajuntament de Rellinars,Ajuntament de Rellinars,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8299,Rellinars,81799,Vallès Occidental,+34-93-8345000,93-8345000,409282338,4610076770,1.910780949,41.637268295,rellinars@diba.cat,http://www.rellinars.cat,07/17/2024 07:03:19 AM,,POINT (1.9107809 41.637268)
547096,Ajuntament de Castellfollit del Boix,Ajuntament de Castellfollit del Boix,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8255,Castellfollit del Boix,80594,Bages,+34-93-8356033,93-8356033,390417020,4613614792,1.683674880,41.666758435,castellfollitb@diba.cat,http://www.castellfollitdelboix.cat,07/17/2024 07:03:46 AM,,POINT (1.6836749 41.66676)
547189,Ajuntament de Marganell,Ajuntament de Marganell,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8298,Marganell,82423,Bages,+34-93-8357063,93-8357063,399479691,4610526979,1.793031834,41.640147150,marganell@diba.cat,http://www.marganell.net,07/17/2024 07:03:32 AM,,POINT (1.7930318 41.64015)
546821,Ajuntament de Fonollosa,Ajuntament de Fonollosa,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de l'Església,yes,,,,8259,Fonollosa,80847,Bages,+34-93-8366005,93-8366005,393072569,4621938706,1.714073000,41.742075000,fonollosa@diba.cat,http://www.fonollosa.cat,07/17/2024 07:03:39 AM,,POINT (1.714073 41.742077)
546716,Ajuntament d'Aguilar de Segarra,Ajuntament d'Aguilar de Segarra,Administració pública|Ens locals|Ajuntaments|,townhall,Raval del Raval,yes,,,,8256,Aguilar de Segarra,80023,Bages,+34-93-8366080,93-8366080,385910583,4621744139,1.628002113,41.739326928,aguilar@diba.cat,http://www.aguilardesegarra.cat,07/17/2024 07:03:59 AM,,POINT (1.6280022 41.739326)
547375,Ajuntament de Tagamanent,Ajuntament de Tagamanent,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,yes,,,,8593,Tagamanent,82763,Vallès Oriental,+34-93-8429126,93-8429126,439063617,4620905710,2.267214696,41.737630330,tagamanent@diba.cat,http://www.tagamanent.cat,07/17/2024 07:03:03 AM,,POINT (2.2672148 41.73763)
546718,Ajuntament d'Aiguafreda,Ajuntament d'Aiguafreda,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8591,Aiguafreda,80142,Vallès Oriental,+34-93-8442253,93-8442253,437629948,4624368701,2.249612455,41.768707770,aiguafreda@aiguafreda.cat,http://www.aiguafreda.cat,07/17/2024 07:03:59 AM,,POINT (2.2496126 41.768707)
547315,Ajuntament de Santa Cecília de Voltregà,Ajuntament de Santa Cecília de Voltregà,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,yes,,,,8509,Santa Cecília de Voltregà,82439,Osona,+34-93-8502474,93-8502474,435592982,4649315254,2.222388129,41.993214429,st.cecilia@diba.cat,http://www.santacecilia.cat,07/17/2024 07:03:09 AM,,POINT (2.222388 41.993214)
547364,Ajuntament de Sora,Ajuntament de Sora,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,yes,,,,8588,Sora,82726,Osona,+34-93-8529193,93-8529193,430602264,4662552771,2.160570872,42.112002509,sora@diba.cat,http://www.ajsora.com/,07/17/2024 07:03:04 AM,,POINT (2.1605709 42.112003)
547510,Ajuntament de Sant Martí d'Albars,Ajuntament de Sant Martí d'Albars,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Blava,yes,,,,8515,Sant Martí d'Albars,82251,Osona,+34-93-8530101,93-8530101,423523211,4654511661,2.076004600,42.038931000,st.martia@diba.cat,http://stmartia.diba.es,07/17/2024 07:03:13 AM,,POINT (2.0760045 42.038933)
547329,Ajuntament de Santa Maria de Besora,Ajuntament de Santa Maria de Besora,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8589,Santa Maria de Besora,82536,Osona,+34-93-8550976,93-8550976,438669309,4664131695,2.257974842,42.126894171,st.m.besora@diba.cat,http://www.santamariab.diba.es/,07/17/2024 07:03:07 AM,,POINT (2.2579749 42.126896)
546623,Ajuntament de Prats de Lluçanès,Ajuntament de Prats de Lluçanès,Administració pública|Ens locals|Ajuntaments|,townhall,Passeig del Lluçanès,yes,,,,8513,Prats de Lluçanès,81712,Osona,+34-93-8560100,93-8560100,419757590,4651015342,2.030992600,42.007070200,ajuntament@pratsdellucanes.cat,http://www.pratsdellucanes.cat,07/17/2024 07:03:21 AM,,POINT (2.0309925 42.00707)
547388,Ajuntament de Tavertet,Ajuntament de Tavertet,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Jaume Balmes,yes,,,,8511,Tavertet,82802,Osona,+34-93-8565079,93-8565079,451739033,4649439103,2.417304360,41.995484784,tavertet@diba.cat,http://tavertet.diba.es/web/index.html,07/17/2024 07:03:01 AM,,POINT (2.4173043 41.995483)
546918,Ajuntament de Granera,Ajuntament de Granera,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de l'Església,yes,,,,8183,Granera,80958,Moianès,+34-93-8668152,93-8668152,426895588,4622589723,2.120697400,41.751770300,granera@diba.cat,http://www.granera.cat/,07/17/2024 07:03:36 AM,,POINT (2.1206975 41.75177)
546993,Ajuntament de Calonge de Segarra,Ajuntament de Calonge de Segarra,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de les Escoles de Dusfort,yes,,,,8281,Calonge de Segarra,80364,Anoia,+34-93-8680409,93-8680409,373874000,4624897000,1.482632521,41.765895718,calonge@diba.cat,http://www.calongesegarra.cat,07/17/2024 07:03:48 AM,,POINT (1.4826325 41.765896)
547516,Ajuntament de Sant Martí Sesgueioles,Ajuntament de Sant Martí Sesgueioles,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8282,Sant Martí Sesgueioles,82286,Anoia,+34-93-8681122,93-8681122,374379000,4617923000,1.490177530,41.703182246,st.martises@diba.cat,http://www.sesgueioles.cat,07/17/2024 07:03:11 AM,,POINT (1.4901775 41.703182)
547300,Ajuntament de Sant Pere Sallavinera,Ajuntament de Sant Pere Sallavinera,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer del Raval,yes,,,,8281,Sant Pere Sallavinera,81897,Anoia,+34-93-8698830,93-8698830,381548000,4621690000,1.575565383,41.738201119,st.peres@diba.cat,http://www.sallavinera.cat,07/17/2024 07:03:10 AM,,POINT (1.5755653 41.7382)
547008,Ajuntament de Cànoves i Samalús,Ajuntament de Cànoves i Samalús,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Can Casademunt,yes,,,,8445,Cànoves i Samalús,80425,Vallès Oriental,+34-93-8710018,93-8710018,446001739,4616064870,2.351081727,41.694532912,canovesisamalus@diba.cat,http://canoves.diba.es/,07/17/2024 07:03:48 AM,,POINT (2.3510816 41.694534)
547482,Ajuntament de Sant Fruitós de Bages,Ajuntament de Sant Fruitós de Bages,Administració pública|Ens locals|Ajuntaments|,townhall,Camí de Viladordis ,yes,,,,8272,Sant Fruitós de Bages,82135,Bages,+34-93-8789700,93-8789700,406347097,4622397304,1.873610652,41.747880447,ajuntament@santfruitos.cat,http://www.santfruitos.cat,07/17/2024 07:03:15 AM,,POINT (1.8736106 41.74788)
546689,Ajuntament del Brull,Ajuntament del Brull,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,8559,"Brull, el",80266,Osona,+34-93-8840041,93-8840041,442284566,4629669525,2.305093565,41.816800837,brull@elbrull.cat,http://www.elbrull.cat,07/17/2024 07:03:50 AM,,POINT (2.3050935 41.8168)
546932,Ajuntament de Gurb,Ajuntament de Gurb,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Mas de l'Esperança,yes,,,,8503,Gurb,81000,Osona,+34-93-8860166,93-8860166,437277314,4643463230,2.243345934,41.940647442,gurb@diba.cat,http://www.gurb.net,07/17/2024 07:03:35 AM,,POINT (2.243346 41.940647)
547387,Ajuntament de Tavèrnoles,Ajuntament de Tavèrnoles,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de l'Església,yes,,,,8519,Tavèrnoles,82750,Osona,+34-93-8887308,93-8887308,444194953,4644795538,2.326664593,41.953165980,tavernoles@tavernoles.cat,https://www.tavernoles.cat,07/17/2024 07:03:01 AM,,POINT (2.3266647 41.953167)
547273,Ajuntament d'Olivella,Ajuntament d'Olivella,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,yes,,,,8810,Olivella,81483,Garraf,+34-93-8968000,93-8968000,400532287,4573895503,1.811709112,41.310392859,olivella@diba.cat,http://www.olivella.cat,07/17/2024 07:03:27 AM,,POINT (1.8117092 41.310394)
547010,Ajuntament de Canyelles,Ajuntament de Canyelles,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'11 de Setembre,yes,,,,8811,Canyelles,80431,Garraf,+34-93-8973011,93-8973011,393085000,4571539000,1.723174575,41.288218575,canyelles@canyelles.cat,http://www.canyelles.org,07/17/2024 07:03:47 AM,,POINT (1.7231746 41.28822)
547325,Ajuntament de Santa Fe del Penedès,Ajuntament de Santa Fe del Penedès,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,yes,,,,8792,Santa Fe del Penedès,82495,Alt Penedès,+34-93-8974211,93-8974211,393057499,4582238117,1.720962449,41.384565461,st.fe@diba.cat,http://www.santafepenedes.org/,07/17/2024 07:03:07 AM,,POINT (1.7209624 41.384567)
547502,Ajuntament de Sant Julià de Ramis,Ajuntament de Sant Julià de Ramis,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Major,yes,,,,17481,Sant Julià de Ramis,171693,Gironès,+34-972-170909,972-170909,486739200,4653659607,2.839792028,42.034864420,sjramis@santjuliaderamis.cat,http://www.santjuliaderamis.cat,07/17/2024 07:03:13 AM,,POINT (2.839792 42.034863)
547450,Ajuntament de Salt,Ajuntament de Salt,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Lluís Companys,yes,,,,17190,Salt,171557,Gironès,+34-972-249191,972-249191,482850616,4646973614,2.793008343,41.974571160,smac@salt.cat,http://viladesalt.cat,07/17/2024 07:03:17 AM,,POINT (2.7930083 41.97457)
547559,Ajuntament de Vall-llobrega,Ajuntament de Vall-llobrega,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,17253,Vall-llobrega,172095,Baix Empordà,+34-972-315464,972-315464,510477917,4636514408,3.126281930,41.880484547,ajuntament@vall-llobrega.cat,http://webspobles.ddgi.cat/sites/vall_llobrega,07/17/2024 07:02:57 AM,,POINT (3.126282 41.880486)
547512,Ajuntament de Sant Martí de Llémena,Ajuntament de Sant Martí de Llémena,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Sant Martí,yes,,,,17153,Sant Martí de Llémena,171729,Gironès,+34-972-443034,972-443034,470823520,4653828634,2.647503746,42.035957319,ajuntament@smartillemena.cat,http://www.smartillemena.cat,07/17/2024 07:03:12 AM,,POINT (2.6475039 42.035957)
547456,Ajuntament de Sant Andreu Salou,Ajuntament de Sant Andreu Salou,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,yes,,,,17454,Sant Andreu Salou,171576,Gironès,+34-972-463037,972-463037,485512096,4635745163,2.825407959,41.873492785,ajuntament@santandreusalou.cat,http://www.santandreusalou.cat,07/17/2024 07:03:16 AM,,POINT (2.825408 41.873493)
547495,Ajuntament de Sant Joan de Mollet,Ajuntament de Sant Joan de Mollet,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,17463,Sant Joan de Mollet,171680,Gironès,+34-972-488181,972-488181,495212375,4654937769,2.942148633,42.046473545,ajuntament@santjoandemollet.cat,http://www.santjoandemollet.cat,07/17/2024 07:03:14 AM,,POINT (2.9421487 42.046474)
546900,Ajuntament de Bordils,Ajuntament de Bordils,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Onze de Setembre,yes,,,,17462,Bordils,170255,Gironès,+34-972-490003,972-490003,492828661,4654315319,2.913352618,42.040849262,ajuntament@bordils.cat,http://www.bordils.cat,07/17/2024 07:03:51 AM,,POINT (2.9133527 42.040848)
547517,Ajuntament de Sant Martí Vell,Ajuntament de Sant Martí Vell,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,yes,,,,17462,Sant Martí Vell,171735,Gironès,+34-972-490401,972-490401,492385352,4651602057,2.908031600,42.016407800,ajuntament@santmartivell.cat,http://www.santmartivell.cat,07/17/2024 07:03:11 AM,,POINT (2.9080317 42.016407)
546692,Ajuntament del Far d'Empordà,Ajuntament del Far d'Empordà,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Pau Casals,yes,,,,17469,"Far d'Empordà, el",170059,Alt Empordà,+34-972-511108,972-511108,499697669,4677658228,2.996334991,42.251118366,far@far.cat,http://www.ddgi.cat/faremporda/,07/17/2024 07:03:41 AM,,POINT (2.996335 42.251118)
547525,Ajuntament de Torroella de Fluvià,Ajuntament de Torroella de Fluvià,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,yes,,,,17474,Torroella de Fluvià,171984,Alt Empordà,+34-972-520260,972-520260,503383804,4669187886,3.040970838,42.174824395,torroelladefluvia@hotmail.com,http://www.webgipal.net/torroellaf,07/17/2024 07:02:58 AM,,POINT (3.0409708 42.174824)
546597,Ajuntament de Pedret i Marzà,Ajuntament de Pedret i Marzà,Administració pública|Ens locals|Ajuntaments|,townhall,Carretera de Pedret,yes,,,,17493,Pedret i Marzà,171292,Alt Empordà,+34-972-530550,972-530550,506846597,4683797903,3.083070452,42.306383654,ajuntament@pedret-marza.cat,http://www.ddgi.cat/pedretimarza/,07/17/2024 07:03:23 AM,,POINT (3.0830705 42.306385)
547147,Ajuntament de Lladó,Ajuntament de Lladó,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça del Priorat,yes,,,,17745,Lladó,170887,Alt Empordà,+34-972-565101,972-565101,484596523,4677324074,2.813280647,42.247956961,ajuntament@llado.cat,http://www.webgipal.net/llado/,07/17/2024 07:03:34 AM,,POINT (2.8132806 42.247955)
546824,Ajuntament de Fontcoberta,Ajuntament de Fontcoberta,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,yes,,,,17833,Fontcoberta,170715,Pla de l'Estany,+34-972-574139,972-574139,482580404,4665664513,2.789190888,42.142905082,ajuntament@fontcoberta.cat,http://www.fontcoberta.cat,07/17/2024 07:03:39 AM,,POINT (2.789191 42.142906)
547519,Ajuntament de Sant Miquel de Campmajor,Ajuntament de Sant Miquel de Campmajor,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de les Escoles,yes,,,,17831,Sant Miquel de Campmajor,171740,Pla de l'Estany,+34-972-574626,972-574626,473906323,4663806841,2.684302961,42.125933413,ajuntament@santmiqueldecampmajor.cat,http://www.santmiqueldecampmajor.cat,07/17/2024 07:03:11 AM,,POINT (2.684303 42.125935)
