z_NO_OSM,zref,name,name:ca,zCATEGORIA,amenity,community_centre,community_centre:for,admin_level,government,office,chamber,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
a,27042646,Centre Civic Gàver,Centre Civic Gàver,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carretera ,yes,,,,25214,Estaràs,250851,Segarra,+34-973556388,973556388,0,0,0.000000000,0.000000000,ajuntament@estaras.ddl.net,,07/10/2024 07:22:37 AM,Gestio|Altres    |Titularitat|Altres    ,
a,27044022,Centre Social Ferran,Centre Social Ferran,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de l'Església,yes,,,,25215,Estaràs,250851,Segarra,+34-973556388,973556388,0,0,0.000000000,0.000000000,ajuntament@estaras.ddl.net,,07/10/2024 07:22:36 AM,Gestio|Altres    |Titularitat|Altres    ,
a,27044191,Centre D´interpretacio de la Guerra Civil,Centre D´interpretacio de la Guerra Civil,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Camí del Comunidor,yes,,,,25570,Vall de Cardós,259010,Pallars Sobirà,+34-973623122,973623122,354461800,4713874500,1.226960106,42.563563006,ajuntament@valldecardos.ddl.net,,07/10/2024 07:20:18 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.2269601 42.563564)
a,27043323,Centre Cívic de Sant Pere i Sant Pau,Centre Cívic de Sant Pere i Sant Pau,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Sant Pere i Sant Pau,yes,,,,43008,Tarragona,431482,Tarragonès,+34-977200394,977200394,353363530,4555530500,1.252826952,41.137845547,ccsantpere@tinet.org,http://www.imsst.org,07/10/2024 07:33:56 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.2528269 41.137844)
a,27042141,Casal dels Joves,Casal dels Joves,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Costa del Graner,yes,,,,43750,Flix,430607,Ribera d'Ebre,+34-977411614,977411614,294764660,4567536500,0.551119135,41.233196772,pij@flix.altanet.org,http://lorefugi.blogspot.com,07/10/2024 07:36:12 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.55111915 41.233196)
a,27045413,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de Sant Joan,yes,,,,43895,"Ampolla, l'",439060,Baix Ebre,+34-977460216,977460216,307245470,4520738000,0.714540279,40.815035009,centrecivic@ampolla.altanet.org,http://www.ampolla.org,07/10/2024 07:35:47 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.7145403 40.815037)
a,27042005,Centre Cívic i Cultural,Centre Cívic i Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Girona,yes,,,,43580,Deltebre,439018,Baix Ebre,+34-977489309,977489309,307403380,4510147000,0.719673972,40.719737781,efabra@deltebre.cat,http://www.deltebre.cat,07/10/2024 07:34:33 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.719674 40.719738)
a,27044592,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Urbanització de la Torre d'en Gil,yes,,,,43529,Roquetes,431331,Baix Ebre,+34-977501511,977501511,288809060,4521780000,0.495780106,40.819877341,,,07/10/2024 07:21:12 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.4957801 40.819878)
a,27041471,Centre Cívic de Sant Salvador,Centre Cívic de Sant Salvador,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda del Pins,yes,,,,43130,Tarragona,431482,Tarragonès,+34-977521133,977521133,352726380,4558460500,1.244534946,41.164111213,ccsantsalvador@tinet.org,http://www.imsst.org,07/10/2024 07:33:56 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.244535 41.164112)
a,27041968,Centre Cívic de Torreforta,Centre Cívic de Torreforta,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça del Tarragonès,yes,,,,43006,Tarragona,431482,Tarragonès,+34-977550229,977550229,350230750,4553245500,1.216074491,41.116700097,cctorreforta@tinet.org,http://www.imsst.org,07/10/2024 07:33:56 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.2160745 41.1167)
a,27041724,Casal Jove,Casal Jove,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Vicent Aubà,yes,,,,43550,Ulldecona,431567,Montsià,+34-977573348,977573348,283826400,4496823000,0.445356053,40.593974824,pijulldecona@altanet.org,http://www.ulldecona.org,07/10/2024 07:30:12 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.44535604 40.593975)
a,27044445,Centre Cultural,Centre Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer d'Anselm Clavé,yes,,,,43887,Nulles,430982,Alt Camp,+34-977602522,977602522,357322100,4567824000,1.297106263,41.249241271,esanahuja@nulles.altanet.org,,07/10/2024 07:36:08 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.2971063 41.24924)
a,27041474,Centre Cívi la Muga,Centre Cívi la Muga,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Miracle,yes,,,,43719,Bellvei,430249,Baix Penedès,+34-977661696,977661696,379661400,4563672000,1.564461632,41.215486760,pijlamuga@bellvei.altanet.org,http://www.bellveidelpenedes.com,07/10/2024 07:35:36 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.5644616 41.21549)
a,27041979,Centre Cívic de les Pedreres,Centre Cívic de les Pedreres,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de Nostra Senyora del Pilar,yes,,,,43710,Santa Oliva,431401,Baix Penedès,+34-977666423,977666423,377575220,4566471000,1.539021869,41.240378727,,http://www.santaoliva.cat,07/10/2024 07:32:13 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.5390218 41.24038)
a,27042604,Centre Cívic de Rocallisa,Centre Cívic de Rocallisa,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer dels Noguers,yes,,,,8729,Castellet i la Gornal,80581,Alt Penedès,+34-977670326,977670326,381945300,4566703500,1.591112651,41.243122252,castellet@diba.es,http://wwww.castelletilagornal.net,07/10/2024 07:28:51 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.5911126 41.243122)
a,27041950,Centre Cívic les Casetes,Centre Cívic les Casetes,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Rambla Nova,yes,,,,8729,Castellet i la Gornal,80581,Alt Penedès,+34-977670326,977670326,385535160,4568764000,1.633556209,41.262193819,castellet@diba.es,http://www.castelletilagornal.net,07/10/2024 07:34:45 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (1.6335562 41.262196)
a,27040679,Centre Civic Cultural,Centre Civic Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de les Escoles,yes,,,,43878,Masdenverge,430786,Montsià,+34-977718257,977718257,291388300,4509963000,0.530279397,40.714181517,sabate.meritxell@gmail.com,,07/10/2024 07:22:02 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.5302794 40.71418)
a,27045467,Centre Cívic d'Alcanar,Centre Cívic d'Alcanar,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Ramon i Cajal,yes,,,,43530,Alcanar,430043,Montsià,+34-977732355,977732355,286688500,4490882500,0.481154382,40.541252108,aj.alcanar@altanet.org,http://www.alcanar.org,07/10/2024 07:35:51 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.48115438 40.541252)
a,27042049,Casal Cultural El Maset,Casal Cultural El Maset,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Perot Lo Cantador,yes,,,,43540,Sant Carles de la Ràpita,431362,Montsià,+34-977740062,977740062,296150100,4498945500,0.590179532,40.616207614,emontanes@stcrapita.altanet.org,,07/10/2024 07:21:20 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.5901795 40.616207)
a,27044372,Centre Civic la Roca Foradada,Centre Civic la Roca Foradada,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Punta de la Guineu,yes,,,,43883,Roda de Berà,431310,Tarragonès,+34-977801885,977801885,372554800,4559298500,1.480624742,41.175016589,patronat.cultura@rocaforadada.or,,07/10/2024 07:23:58 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.4806248 41.17502)
a,27045471,Casal Cultural Flor de Maig,Casal Cultural Flor de Maig,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Piró,yes,,,,43737,Gratallops,430691,Priorat,+34-977839295,977839295,313472300,4562537500,0.775695993,41.192730437,aj.gratallops@altanet.org,,07/10/2024 07:22:23 AM,Gestio|Altres    |Titularitat|Altres    ,POINT (0.775696 41.19273)
a,27045370,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça Major,yes,,,,43430,Vimbod�� i Poblet,431763,Conca de Barberà,+34-977878024,977878024,337072120,4585000500,1.050939383,41.400045834,ajuntament@vimbodiipoblet.cat,,07/10/2024 07:19:53 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.0509394 41.400047)
a,27041081,Font de l'Armengol,Font de l'Armengol,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Font de l'Armengol,yes,,,,8769,"Torre de Claramunt, la",82861,Anoia,+34-9.8010329,9.8010329,0,0,0.000000000,0.000000000,spikcf@diba.cat.com,http://www.latorredeclaramunt.cat,07/10/2024 07:33:46 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27044466,Centre Cívic de la Floresta,Centre Cívic de la Floresta,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Baixada de Can Llobet,yes,,,,8198,Sant Cugat del Vallès,82055,Vallès Occidental,+34-93 589894,93 589894,422569440,4588945500,2.073015407,41.448356743,centreciviclafloresta@santcugatobert.cat,,07/10/2024 07:21:03 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.0730155 41.448357)
a,27045378,Centre Cívic la Fonteta,Centre Cívic la Fonteta,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer d'Anselm Clavé,yes,,,,8182,Sant Feliu de Codines,82107,Vallès Oriental,+34-93 866 25,93 866 25,430241660,4615626500,2.161755255,41.689359478,,,07/10/2024 07:23:57 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1617553 41.689358)
a,27040944,Local Social de Santa Maria de Merlès,Local Social de Santa Maria de Merlès,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de Santa Maria,yes,,,,8517,Santa Maria de Merlès,82554,Berguedà,,,415364380,4650394000,1.978037699,42.001014809,st.m.merles@diba.cat,,07/10/2024 07:36:08 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.9780377 42.001015)
a,27045080,Centre Cívic de Can Canyameres,Centre Cívic de Can Canyameres,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de Can Canyameres,yes,,,,8181,Sentmenat,82671,Vallès Occidental,,,426841220,4604059000,2.122313351,41.584875235,sentmenat@sentmenat.cat,http://www.sentmenat.cat,07/10/2024 07:31:46 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1223133 41.584877)
a,27044817,Centre Cívic de Pedrasanta,Centre Cívic de Pedrasanta,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer d'Ernest Lluch,yes,,,,8181,Sentmenat,82671,Vallès Occidental,,,427308280,4603828000,2.127944043,41.582837421,sentmenat@sentmenat.cat,http://www.sentmenat.cat,07/10/2024 07:31:45 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.127944 41.582836)
a,27045189,Centre Cívic de Can Vinyals,Centre Cívic de Can Vinyals,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Mas Olivelles,yes,,,,8181,Sentmenat,82671,Vallès Occidental,,,426315300,4608149500,2.115501617,41.621666831,sentmenat@sentmenat.cat,http://www.sentmenat.cat,07/10/2024 07:31:46 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1155016 41.621666)
a,27042991,Centre Cívic i Cultural Tèxtil Besòs,Centre Cívic i Cultural Tèxtil Besòs,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Poca Farina,yes,,,,8181,Sentmenat,82671,Vallès Occidental,,,428160300,4606310500,2.137866818,41.605272591,sentmenat@sentmenat.cat,http://www.sentmenat.cat,07/10/2024 07:31:44 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1378667 41.605274)
a,27041413,Local Social la Planassa,Local Social la Planassa,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Barcelona,yes,,,,8232,Viladecavalls,83008,Vallès Occidental,,,412739940,4601670000,1.953512451,41.561944540,,,07/10/2024 07:23:38 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (1.9535124 41.561943)
a,27045840,Local Social Carenes de Can Turu,Local Social Carenes de Can Turu,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de les Carenes,yes,,,,8232,Viladecavalls,83008,Vallès Occidental,,,412071500,4600032000,1.945737076,41.547119742,,,07/10/2024 07:23:39 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (1.9457371 41.54712)
a,27044625,Centre Cívic Masia d'El Calvet,Centre Cívic Masia d'El Calvet,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Pau Casals,yes,,,,8253,Sant Salvador de Guardiola,80983,Bages,,,398759100,4615788500,1.783489795,41.687436843,,,07/10/2024 07:23:52 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.7834898 41.687435)
a,27042160,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça Major,yes,,,,8275,Calders,80348,Moianès,,,416241940,4626874000,1.991968898,41.789300906,,,07/10/2024 07:22:57 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.9919689 41.7893)
a,27040616,Centre Civic Bellaterra,Centre Civic Bellaterra,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de Maragall,yes,,,,8290,Cerdanyola del Vallès,82665,Vallès Occidental,,,423742840,4595081500,2.086285563,41.503732008,,,07/10/2024 07:22:45 AM,Titularitat|Pública   ,POINT (2.0862856 41.50373)
a,27043459,Sala Polivalent Alt Penedès,Sala Polivalent Alt Penedès,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de l'Alt Penedès,yes,,,,8797,Puigdàlber,81748,Alt Penedès,,,391268940,4584358500,1.699195762,41.403420405,,,07/10/2024 07:21:25 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6991957 41.40342)
a,27042332,Centre Cívic Modern,Centre Cívic Modern,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer Nou del Teatre,yes,,,,17004,Girona,170792,Gironès,,,485515530,4647864000,2.825151542,41.982644051,,,07/10/2024 07:22:25 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.8251514 41.982643)
a,27042687,Centre Cívic de Puigventós,Centre Cívic de Puigventós,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça del Niu,yes,,,,17116,"Cruïlles, Monells i Sant Sadurní de l'Heura",179011,Baix Empordà,,,502537700,4646032000,3.030625863,41.966272828,,,07/10/2024 07:22:39 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.0306258 41.966274)
a,27044137,El Casinet,El Casinet,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Sant Josep,yes,,,,17121,Corçà,170577,Baix Empordà,,,502721030,4649727500,3.032855461,41.999556451,,http://www.corca.cat,07/10/2024 07:34:36 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.0328555 41.999557)
a,27042010,El Bell Racó,El Bell Racó,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Passeig Marítim,yes,,,,17258,Torroella de Montgrí,171997,Baix Empordà,,,516648280,4655061000,3.201172793,42.047421715,csalas@torroella.org,http://www.torroella.org,07/10/2024 07:30:59 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (3.2011728 42.04742)
a,27044453,Centre Cívic Orriols,Centre Cívic Orriols,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Padró,yes,,,,17465,Bàscara,170160,Alt Empordà,,,492372880,4664049500,2.907718711,42.128516095,,,07/10/2024 07:23:10 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.9077187 42.128517)
a,27043027,Centre Cultural Molí de l'Anguila. Espai de Cultura Popular,Centre Cultural Molí de l'Anguila. Espai de Cultura Popular,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Via Làctia,yes,,,,17600,Figueres,170669,Alt Empordà,,,497621120,4679988000,2.971152457,42.272097320,,,07/10/2024 07:25:02 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (2.9711525 42.2721)
a,27045315,Local Polivalent,Local Polivalent,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Camí de Juïnyà,yes,,,,17850,Sant Ferriol,171621,Garrotxa,,,476284100,4671341000,2.712763657,42.193863872,,,07/10/2024 07:20:58 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.7127635 42.193863)
a,27042535,Centre Cívic i Social,Centre Cívic i Social,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça del Casal,yes,,,,17854,Sant Jaume de Llierca,171655,Garrotxa,,,467566800,4673381500,2.607071860,42.211927958,ajuntament@santjaumedellierca.cat,http://www.santjaumedellierca.org,07/10/2024 07:31:55 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.6070719 42.21193)
a,27040620,Centre Recreatiu del Cogul,Centre Recreatiu del Cogul,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de la Vila,yes,,,,25152,"Cogul, el",250766,Garrigues,,,0,0,0.000000000,0.000000000,,,07/10/2024 07:22:43 AM,Gestio|Privada   |Titularitat|Pública   ,
